 # Fri Oct 16 11:59:45 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.49337
 # alphaS(MZ) = 0.12032
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0
 
          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.2060E+01  8.5186E-01  9.1369E-01  6.4963E-01  5.3281E-01  4.2469E-01  1.1435E-01  1.8618E-01  0.0000E+00
  1.2077E+01  8.6199E-01  9.2471E-01  6.5939E-01  5.4315E-01  4.3594E-01  1.1501E-01  1.8790E-01  0.0000E+00
  1.2088E+01  8.7135E-01  9.3492E-01  6.6842E-01  5.5272E-01  4.4636E-01  1.1564E-01  1.8953E-01  0.0000E+00
  1.2094E+01  8.8058E-01  9.4499E-01  6.7731E-01  5.6216E-01  4.5665E-01  1.1626E-01  1.9117E-01  0.0000E+00
  1.2095E+01  8.8947E-01  9.5472E-01  6.8587E-01  5.7126E-01  4.6658E-01  1.1687E-01  1.9277E-01  0.0000E+00
  1.2092E+01  8.9775E-01  9.6379E-01  6.9384E-01  5.7975E-01  4.7586E-01  1.1745E-01  1.9430E-01  0.0000E+00
  1.2086E+01  9.0542E-01  9.7222E-01  7.0123E-01  5.8762E-01  4.8448E-01  1.1799E-01  1.9574E-01  0.0000E+00
  1.2076E+01  9.1299E-01  9.8056E-01  7.0852E-01  5.9540E-01  4.9302E-01  1.1854E-01  1.9719E-01  0.0000E+00
  1.2062E+01  9.2031E-01  9.8863E-01  7.1556E-01  6.0293E-01  5.0128E-01  1.1907E-01  1.9862E-01  0.0000E+00
  1.2047E+01  9.2713E-01  9.9617E-01  7.2212E-01  6.0996E-01  5.0902E-01  1.1958E-01  1.9998E-01  0.0000E+00
  1.2029E+01  9.3347E-01  1.0032E+00  7.2822E-01  6.1650E-01  5.1622E-01  1.2006E-01  2.0126E-01  0.0000E+00
  1.2009E+01  9.3974E-01  1.0102E+00  7.3424E-01  6.2298E-01  5.2337E-01  1.2054E-01  2.0256E-01  0.0000E+00
  2.0125E+00  2.8087E-01  3.0661E-01  9.8254E-02  0.0000E+00  0.0000E+00  8.3304E-02  1.1116E-01  0.0000E+00
  2.6471E+00  2.9319E-01  3.2042E-01  1.0953E-01  0.0000E+00  0.0000E+00  8.4953E-02  1.1466E-01  0.0000E+00
  3.1263E+00  3.0378E-01  3.3216E-01  1.1931E-01  0.0000E+00  0.0000E+00  8.6204E-02  1.1735E-01  0.0000E+00
  3.8676E+00  3.2234E-01  3.5256E-01  1.3661E-01  0.0000E+00  0.0000E+00  8.8165E-02  1.2160E-01  0.0000E+00
  3.8676E+00  3.2234E-01  3.5256E-01  1.3661E-01  3.5740E-08  0.0000E+00  8.8165E-02  1.2160E-01  0.0000E+00
  4.2896E+00  3.3453E-01  3.6588E-01  1.4803E-01  1.2486E-02  0.0000E+00  8.9343E-02  1.2419E-01  0.0000E+00
  4.7678E+00  3.4951E-01  3.8219E-01  1.6213E-01  2.7520E-02  0.0000E+00  9.0710E-02  1.2721E-01  0.0000E+00
  5.1652E+00  3.6295E-01  3.9679E-01  1.7482E-01  4.1009E-02  0.0000E+00  9.1876E-02  1.2980E-01  0.0000E+00
  5.5327E+00  3.7623E-01  4.1118E-01  1.8738E-01  5.4332E-02  0.0000E+00  9.2983E-02  1.3229E-01  0.0000E+00
  5.9078E+00  3.9068E-01  4.2681E-01  2.0106E-01  6.8820E-02  0.0000E+00  9.4146E-02  1.3491E-01  0.0000E+00
  6.2209E+00  4.0347E-01  4.4063E-01  2.1320E-01  8.1653E-02  0.0000E+00  9.5147E-02  1.3719E-01  0.0000E+00
  6.5118E+00  4.1599E-01  4.5415E-01  2.2510E-01  9.4217E-02  0.0000E+00  9.6104E-02  1.3937E-01  0.0000E+00
  6.7342E+00  4.2601E-01  4.6497E-01  2.3463E-01  1.0427E-01  0.0000E+00  9.6856E-02  1.4110E-01  0.0000E+00
  7.2116E+00  4.4902E-01  4.8977E-01  2.5654E-01  1.2735E-01  0.0000E+00  9.8543E-02  1.4500E-01  0.0000E+00
  7.2116E+00  4.4902E-01  4.8977E-01  2.5654E-01  1.2735E-01  3.6869E-09  9.8543E-02  1.4500E-01  0.0000E+00
  7.5158E+00  4.6631E-01  5.0841E-01  2.7302E-01  1.4472E-01  1.9356E-02  9.9786E-02  1.4790E-01  0.0000E+00
  7.8572E+00  4.8723E-01  5.3097E-01  2.9298E-01  1.6572E-01  4.2238E-02  1.0127E-01  1.5140E-01  0.0000E+00
  8.1811E+00  5.0884E-01  5.5428E-01  3.1361E-01  1.8743E-01  6.5857E-02  1.0279E-01  1.5500E-01  0.0000E+00
  8.4482E+00  5.2823E-01  5.7521E-01  3.3213E-01  2.0693E-01  8.7046E-02  1.0414E-01  1.5823E-01  0.0000E+00
  8.6929E+00  5.4753E-01  5.9606E-01  3.5056E-01  2.2633E-01  1.0813E-01  1.0548E-01  1.6147E-01  0.0000E+00
  8.8777E+00  5.6329E-01  6.1311E-01  3.6563E-01  2.4220E-01  1.2536E-01  1.0658E-01  1.6414E-01  0.0000E+00
  9.0804E+00  5.8206E-01  6.3343E-01  3.8357E-01  2.6111E-01  1.4589E-01  1.0789E-01  1.6734E-01  0.0000E+00
  9.2412E+00  5.9832E-01  6.5107E-01  3.9911E-01  2.7750E-01  1.6370E-01  1.0903E-01  1.7014E-01  0.0000E+00
  9.3738E+00  6.1293E-01  6.6692E-01  4.1307E-01  2.9223E-01  1.7970E-01  1.1005E-01  1.7269E-01  0.0000E+00
  9.5229E+00  6.3100E-01  6.8658E-01  4.3035E-01  3.1048E-01  1.9954E-01  1.1133E-01  1.7589E-01  0.0000E+00
  9.6443E+00  6.4752E-01  7.0458E-01  4.4613E-01  3.2717E-01  2.1770E-01  1.1251E-01  1.7886E-01  0.0000E+00
  9.7426E+00  6.6255E-01  7.2100E-01  4.6050E-01  3.4238E-01  2.3426E-01  1.1360E-01  1.8162E-01  0.0000E+00
  9.8265E+00  6.7714E-01  7.3696E-01  4.7444E-01  3.5716E-01  2.5036E-01  1.1467E-01  1.8434E-01  0.0000E+00
  9.8956E+00  6.9097E-01  7.5213E-01  4.8766E-01  3.7120E-01  2.6567E-01  1.1569E-01  1.8698E-01  0.0000E+00
  9.9498E+00  7.0367E-01  7.6609E-01  4.9979E-01  3.8409E-01  2.7976E-01  1.1664E-01  1.8944E-01  0.0000E+00
  9.9913E+00  7.1527E-01  7.7887E-01  5.1087E-01  3.9589E-01  2.9267E-01  1.1753E-01  1.9174E-01  0.0000E+00
  1.0024E+01  7.2657E-01  7.9136E-01  5.2166E-01  4.0740E-01  3.0527E-01  1.1840E-01  1.9403E-01  0.0000E+00
  1.0049E+01  7.3734E-01  8.0328E-01  5.3194E-01  4.1839E-01  3.1732E-01  1.1924E-01  1.9626E-01  0.0000E+00
  1.0065E+01  7.4725E-01  8.1428E-01  5.4140E-01  4.2851E-01  3.2844E-01  1.2003E-01  1.9835E-01  0.0000E+00
  1.0074E+01  7.5634E-01  8.2440E-01  5.5007E-01  4.3781E-01  3.3868E-01  1.2077E-01  2.0031E-01  0.0000E+00
  1.0077E+01  7.6523E-01  8.3432E-01  5.5855E-01  4.4692E-01  3.4872E-01  1.2150E-01  2.0227E-01  0.0000E+00
  1.0075E+01  7.7372E-01  8.4383E-01  5.6665E-01  4.5564E-01  3.5835E-01  1.2221E-01  2.0419E-01  0.0000E+00
  1.0069E+01  7.8157E-01  8.5263E-01  5.7413E-01  4.6371E-01  3.6727E-01  1.2287E-01  2.0599E-01  0.0000E+00
  1.0059E+01  7.8878E-01  8.6076E-01  5.8101E-01  4.7114E-01  3.7551E-01  1.2350E-01  2.0769E-01  0.0000E+00
  1.0045E+01  7.9585E-01  8.6874E-01  5.8775E-01  4.7844E-01  3.8362E-01  1.2412E-01  2.0940E-01  0.0000E+00
  1.0027E+01  8.0263E-01  8.7642E-01  5.9420E-01  4.8545E-01  3.9142E-01  1.2472E-01  2.1107E-01  0.0000E+00
  1.0007E+01  8.0890E-01  8.8355E-01  6.0018E-01  4.9196E-01  3.9868E-01  1.2529E-01  2.1265E-01  0.0000E+00
  9.9854E+00  8.1469E-01  8.9015E-01  6.0569E-01  4.9796E-01  4.0539E-01  1.2583E-01  2.1414E-01  0.0000E+00
  9.9608E+00  8.2037E-01  8.9664E-01  6.1110E-01  5.0388E-01  4.1202E-01  1.2636E-01  2.1564E-01  0.0000E+00
  9.9339E+00  8.2583E-01  9.0291E-01  6.1630E-01  5.0957E-01  4.1841E-01  1.2689E-01  2.1711E-01  0.0000E+00
  9.9059E+00  8.3089E-01  9.0874E-01  6.2111E-01  5.1487E-01  4.2437E-01  1.2738E-01  2.1851E-01  0.0000E+00
  9.8773E+00  8.3557E-01  9.1415E-01  6.2556E-01  5.1977E-01  4.2990E-01  1.2784E-01  2.1984E-01  0.0000E+00
  9.8464E+00  8.4016E-01  9.1948E-01  6.2994E-01  5.2461E-01  4.3537E-01  1.2831E-01  2.2117E-01  0.0000E+00
  2.0429E+00  2.8059E-01  3.1277E-01  9.2654E-02  0.0000E+00  0.0000E+00  9.3426E-02  1.2932E-01  0.0000E+00
  2.5902E+00  2.9289E-01  3.2698E-01  1.0359E-01  0.0000E+00  0.0000E+00  9.5323E-02  1.3362E-01  0.0000E+00
  2.9959E+00  3.0315E-01  3.3871E-01  1.1282E-01  0.0000E+00  0.0000E+00  9.6756E-02  1.3689E-01  0.0000E+00
  3.6112E+00  3.2064E-01  3.5853E-01  1.2870E-01  0.0000E+00  0.0000E+00  9.8990E-02  1.4205E-01  0.0000E+00
  3.6112E+00  3.2064E-01  3.5853E-01  1.2870E-01  3.2651E-08  0.0000E+00  9.8990E-02  1.4205E-01  0.0000E+00
  3.9529E+00  3.3186E-01  3.7117E-01  1.3896E-01  1.1330E-02  0.0000E+00  1.0033E-01  1.4517E-01  0.0000E+00
  4.3341E+00  3.4542E-01  3.8640E-01  1.5143E-01  2.4763E-02  0.0000E+00  1.0187E-01  1.4879E-01  0.0000E+00
  4.6457E+00  3.5741E-01  3.9983E-01  1.6248E-01  3.6646E-02  0.0000E+00  1.0318E-01  1.5189E-01  0.0000E+00
  4.9296E+00  3.6910E-01  4.1289E-01  1.7329E-01  4.8244E-02  0.0000E+00  1.0442E-01  1.5484E-01  0.0000E+00
  5.2151E+00  3.8166E-01  4.2691E-01  1.8492E-01  6.0715E-02  0.0000E+00  1.0572E-01  1.5795E-01  0.0000E+00
  5.4500E+00  3.9266E-01  4.3918E-01  1.9513E-01  7.1649E-02  0.0000E+00  1.0683E-01  1.6064E-01  0.0000E+00
  5.6651E+00  4.0333E-01  4.5106E-01  2.0505E-01  8.2255E-02  0.0000E+00  1.0789E-01  1.6321E-01  0.0000E+00
  5.8276E+00  4.1179E-01  4.6049E-01  2.1293E-01  9.0679E-02  0.0000E+00  1.0872E-01  1.6523E-01  0.0000E+00
  6.1701E+00  4.3099E-01  4.8187E-01  2.3083E-01  1.0981E-01  0.0000E+00  1.1057E-01  1.6978E-01  0.0000E+00
  6.1701E+00  4.3099E-01  4.8187E-01  2.3083E-01  1.0981E-01  3.0668E-09  1.1057E-01  1.6978E-01  0.0000E+00
  6.3789E+00  4.4523E-01  4.9775E-01  2.4413E-01  1.2402E-01  1.6031E-02  1.1192E-01  1.7314E-01  0.0000E+00
  6.6072E+00  4.6225E-01  5.1673E-01  2.6004E-01  1.4102E-01  3.4781E-02  1.1353E-01  1.7717E-01  0.0000E+00
  6.8169E+00  4.7959E-01  5.3610E-01  2.7626E-01  1.5838E-01  5.3913E-02  1.1517E-01  1.8129E-01  0.0000E+00
  6.9839E+00  4.9496E-01  5.5330E-01  2.9064E-01  1.7378E-01  7.0893E-02  1.1662E-01  1.8498E-01  0.0000E+00
  7.1313E+00  5.1007E-01  5.7025E-01  3.0479E-01  1.8894E-01  8.7618E-02  1.1805E-01  1.8865E-01  0.0000E+00
  7.2383E+00  5.2228E-01  5.8397E-01  3.1622E-01  2.0122E-01  1.0117E-01  1.1921E-01  1.9165E-01  0.0000E+00
  7.3506E+00  5.3666E-01  6.0017E-01  3.2970E-01  2.1570E-01  1.1716E-01  1.2059E-01  1.9524E-01  0.0000E+00
  7.4348E+00  5.4898E-01  6.1409E-01  3.4124E-01  2.2813E-01  1.3090E-01  1.2178E-01  1.9837E-01  0.0000E+00
  7.5004E+00  5.5993E-01  6.2650E-01  3.5150E-01  2.3920E-01  1.4316E-01  1.2285E-01  2.0120E-01  0.0000E+00
  7.5686E+00  5.7334E-01  6.4174E-01  3.6407E-01  2.5279E-01  1.5822E-01  1.2418E-01  2.0473E-01  0.0000E+00
  7.6182E+00  5.8545E-01  6.5555E-01  3.7541E-01  2.6508E-01  1.7187E-01  1.2539E-01  2.0799E-01  0.0000E+00
  7.6530E+00  5.9634E-01  6.6803E-01  3.8562E-01  2.7617E-01  1.8422E-01  1.2650E-01  2.1100E-01  0.0000E+00
  7.6772E+00  6.0679E-01  6.8005E-01  3.9541E-01  2.8685E-01  1.9612E-01  1.2758E-01  2.1396E-01  0.0000E+00
  7.6913E+00  6.1660E-01  6.9138E-01  4.0460E-01  2.9689E-01  2.0734E-01  1.2861E-01  2.1681E-01  0.0000E+00
  7.6966E+00  6.2550E-01  7.0170E-01  4.1294E-01  3.0602E-01  2.1758E-01  1.2957E-01  2.1946E-01  0.0000E+00
  7.6948E+00  6.3354E-01  7.1108E-01  4.2047E-01  3.1431E-01  2.2690E-01  1.3045E-01  2.2192E-01  0.0000E+00
  7.6868E+00  6.4129E-01  7.2015E-01  4.2773E-01  3.2232E-01  2.3592E-01  1.3131E-01  2.2436E-01  0.0000E+00
  7.6734E+00  6.4860E-01  7.2875E-01  4.3457E-01  3.2990E-01  2.4448E-01  1.3214E-01  2.2672E-01  0.0000E+00
  7.6558E+00  6.5525E-01  7.3662E-01  4.4080E-01  3.3682E-01  2.5233E-01  1.3291E-01  2.2893E-01  0.0000E+00
  7.6351E+00  6.6129E-01  7.4380E-01  4.4646E-01  3.4313E-01  2.5950E-01  1.3362E-01  2.3099E-01  0.0000E+00
  7.6105E+00  6.6713E-01  7.5078E-01  4.5192E-01  3.4925E-01  2.6649E-01  1.3433E-01  2.3304E-01  0.0000E+00
  7.5828E+00  6.7265E-01  7.5742E-01  4.5709E-01  3.5506E-01  2.7314E-01  1.3501E-01  2.3503E-01  0.0000E+00
  7.5533E+00  6.7769E-01  7.6352E-01  4.6181E-01  3.6040E-01  2.7926E-01  1.3564E-01  2.3691E-01  0.0000E+00
  7.5228E+00  6.8228E-01  7.6910E-01  4.6610E-01  3.6527E-01  2.8488E-01  1.3624E-01  2.3866E-01  0.0000E+00
  7.4895E+00  6.8672E-01  7.7454E-01  4.7026E-01  3.7001E-01  2.9036E-01  1.3682E-01  2.4041E-01  0.0000E+00
  7.4544E+00  6.9093E-01  7.7973E-01  4.7420E-01  3.7453E-01  2.9561E-01  1.3739E-01  2.4213E-01  0.0000E+00
  7.4190E+00  6.9478E-01  7.8451E-01  4.7781E-01  3.7868E-01  3.0045E-01  1.3792E-01  2.4374E-01  0.0000E+00
  7.3836E+00  6.9829E-01  7.8890E-01  4.8109E-01  3.8249E-01  3.0491E-01  1.3842E-01  2.4526E-01  0.0000E+00
  7.3461E+00  7.0170E-01  7.9318E-01  4.8428E-01  3.8620E-01  3.0927E-01  1.3891E-01  2.4677E-01  0.0000E+00
  7.3076E+00  7.0493E-01  7.9728E-01  4.8730E-01  3.8974E-01  3.1346E-01  1.3939E-01  2.4826E-01  0.0000E+00
  7.2694E+00  7.0789E-01  8.0106E-01  4.9007E-01  3.9301E-01  3.1734E-01  1.3984E-01  2.4967E-01  0.0000E+00
  7.2319E+00  7.1058E-01  8.0454E-01  4.9260E-01  3.9600E-01  3.2091E-01  1.4026E-01  2.5099E-01  0.0000E+00
  7.1928E+00  7.1320E-01  8.0794E-01  4.9505E-01  3.9893E-01  3.2442E-01  1.4068E-01  2.5232E-01  0.0000E+00
  2.1091E+00  2.8390E-01  3.2594E-01  8.7002E-02  0.0000E+00  0.0000E+00  1.0660E-01  1.5523E-01  0.0000E+00
  2.5621E+00  2.9607E-01  3.4053E-01  9.7465E-02  0.0000E+00  0.0000E+00  1.0878E-01  1.6049E-01 -2.7756E-17
  2.8907E+00  3.0590E-01  3.5221E-01  1.0602E-01  0.0000E+00  0.0000E+00  1.1042E-01  1.6447E-01 -2.7756E-17
  3.3769E+00  3.2216E-01  3.7140E-01  1.2032E-01  0.0000E+00  0.0000E+00  1.1296E-01  1.7070E-01 -2.7756E-17
  3.3769E+00  3.2216E-01  3.7140E-01  1.2032E-01  2.9363E-08  0.0000E+00  1.1296E-01  1.7070E-01 -2.7756E-17
  3.6383E+00  3.3232E-01  3.8333E-01  1.2933E-01  1.0111E-02  0.0000E+00  1.1446E-01  1.7442E-01 -5.5511E-17
  3.9239E+00  3.4438E-01  3.9745E-01  1.4007E-01  2.1889E-02  0.0000E+00  1.1619E-01  1.7874E-01  0.0000E+00
  4.1525E+00  3.5484E-01  4.0969E-01  1.4943E-01  3.2141E-02  0.0000E+00  1.1765E-01  1.8240E-01 -5.5511E-17
  4.3567E+00  3.6490E-01  4.2143E-01  1.5845E-01  4.2008E-02  0.0000E+00  1.1902E-01  1.8587E-01  0.0000E+00
  4.5578E+00  3.7554E-01  4.3385E-01  1.6803E-01  5.2479E-02  0.0000E+00  1.2044E-01  1.8951E-01 -5.5511E-17
  4.7198E+00  3.8474E-01  4.4459E-01  1.7633E-01  6.1549E-02  0.0000E+00  1.2166E-01  1.9263E-01 -5.5511E-17
  4.8654E+00  3.9355E-01  4.5488E-01  1.8429E-01  7.0254E-02  0.0000E+00  1.2281E-01  1.9561E-01  0.0000E+00
  4.9734E+00  4.0048E-01  4.6297E-01  1.9056E-01  7.7105E-02  0.0000E+00  1.2371E-01  1.9794E-01 -5.5511E-17
  5.1946E+00  4.1597E-01  4.8108E-01  2.0461E-01  9.2470E-02  0.0000E+00  1.2570E-01  2.0315E-01 -5.5511E-17
  5.1946E+00  4.1597E-01  4.8108E-01  2.0461E-01  9.2470E-02  2.4801E-09  1.2570E-01  2.0315E-01  0.0000E+00
  5.3193E+00  4.2727E-01  4.9432E-01  2.1488E-01  1.0371E-01  1.2899E-02  1.2714E-01  2.0698E-01 -5.5511E-17
  5.4495E+00  4.4057E-01  5.0995E-01  2.2697E-01  1.1698E-01  2.7797E-02  1.2884E-01  2.1152E-01  0.0000E+00
  5.5620E+00  4.5389E-01  5.2566E-01  2.3911E-01  1.3032E-01  4.2795E-02  1.3056E-01  2.1614E-01  0.0000E+00
  5.6452E+00  4.6550E-01  5.3942E-01  2.4969E-01  1.4199E-01  5.5935E-02  1.3206E-01  2.2025E-01  0.0000E+00
  5.7124E+00  4.7674E-01  5.5279E-01  2.5994E-01  1.5333E-01  6.8726E-02  1.3353E-01  2.2429E-01  0.0000E+00
  5.7565E+00  4.8570E-01  5.6350E-01  2.6812E-01  1.6240E-01  7.8974E-02  1.3471E-01  2.2758E-01  0.0000E+00
  5.7966E+00  4.9609E-01  5.7599E-01  2.7761E-01  1.7297E-01  9.0945E-02  1.3610E-01  2.3149E-01  0.0000E+00
  5.8210E+00  5.0486E-01  5.8659E-01  2.8562E-01  1.8192E-01  1.0112E-01  1.3730E-01  2.3487E-01  0.0000E+00
  5.8349E+00  5.1255E-01  5.9593E-01  2.9265E-01  1.8981E-01  1.1010E-01  1.3836E-01  2.3790E-01  0.0000E+00
  5.8417E+00  5.2182E-01  6.0728E-01  3.0113E-01  1.9937E-01  1.2103E-01  1.3966E-01  2.4167E-01  0.0000E+00
  5.8382E+00  5.3005E-01  6.1742E-01  3.0866E-01  2.0791E-01  1.3082E-01  1.4084E-01  2.4512E-01  0.0000E+00
  5.8269E+00  5.3733E-01  6.2647E-01  3.1532E-01  2.1551E-01  1.3958E-01  1.4190E-01  2.4828E-01  0.0000E+00
  5.8085E+00  5.4420E-01  6.3509E-01  3.2161E-01  2.2273E-01  1.4793E-01  1.4293E-01  2.5136E-01  0.0000E+00
  5.7843E+00  5.5054E-01  6.4311E-01  3.2742E-01  2.2944E-01  1.5573E-01  1.4391E-01  2.5430E-01  0.0000E+00
  5.7563E+00  5.5619E-01  6.5033E-01  3.3260E-01  2.3547E-01  1.6278E-01  1.4480E-01  2.5703E-01  0.0000E+00
  5.7257E+00  5.6121E-01  6.5680E-01  3.3721E-01  2.4088E-01  1.6912E-01  1.4561E-01  2.5954E-01  0.0000E+00
  5.6913E+00  5.6597E-01  6.6300E-01  3.4158E-01  2.4604E-01  1.7521E-01  1.4640E-01  2.6200E-01  0.0000E+00
  5.6540E+00  5.7037E-01  6.6881E-01  3.4563E-01  2.5086E-01  1.8093E-01  1.4715E-01  2.6438E-01  0.0000E+00
  5.6159E+00  5.7430E-01  6.7405E-01  3.4925E-01  2.5521E-01  1.8613E-01  1.4783E-01  2.6659E-01  0.0000E+00
  5.5774E+00  5.7780E-01  6.7878E-01  3.5248E-01  2.5913E-01  1.9084E-01  1.4847E-01  2.6863E-01  0.0000E+00
  5.5367E+00  5.8112E-01  6.8332E-01  3.5554E-01  2.6288E-01  1.9538E-01  1.4908E-01  2.7065E-01  0.0000E+00
  5.4945E+00  5.8420E-01  6.8759E-01  3.5838E-01  2.6640E-01  1.9966E-01  1.4967E-01  2.7261E-01  0.0000E+00
  5.4528E+00  5.8695E-01  6.9146E-01  3.6093E-01  2.6959E-01  2.0357E-01  1.5022E-01  2.7443E-01  0.0000E+00
  5.4119E+00  5.8939E-01  6.9495E-01  3.6320E-01  2.7247E-01  2.0713E-01  1.5072E-01  2.7613E-01  0.0000E+00
  5.3693E+00  5.9171E-01  6.9832E-01  3.6535E-01  2.7523E-01  2.1057E-01  1.5121E-01  2.7782E-01  0.0000E+00
  5.3261E+00  5.9384E-01  7.0148E-01  3.6735E-01  2.7783E-01  2.1382E-01  1.5168E-01  2.7945E-01  0.0000E+00
  5.2840E+00  5.9575E-01  7.0436E-01  3.6913E-01  2.8018E-01  2.1681E-01  1.5212E-01  2.8099E-01  0.0000E+00
  5.2431E+00  5.9744E-01  7.0696E-01  3.7072E-01  2.8231E-01  2.1953E-01  1.5252E-01  2.8242E-01  0.0000E+00
  5.2010E+00  5.9903E-01  7.0946E-01  3.7222E-01  2.8436E-01  2.2217E-01  1.5292E-01  2.8385E-01  0.0000E+00
  5.1587E+00  6.0050E-01  7.1182E-01  3.7360E-01  2.8628E-01  2.2467E-01  1.5330E-01  2.8523E-01  0.0000E+00
  5.1176E+00  6.0179E-01  7.1396E-01  3.7483E-01  2.8803E-01  2.2697E-01  1.5365E-01  2.8654E-01  0.0000E+00
  5.0781E+00  6.0293E-01  7.1590E-01  3.7592E-01  2.8961E-01  2.2907E-01  1.5397E-01  2.8776E-01  0.0000E+00
  5.0375E+00  6.0399E-01  7.1776E-01  3.7694E-01  2.9112E-01  2.3111E-01  1.5430E-01  2.8897E-01  0.0000E+00
  2.2158E+00  2.9336E-01  3.5160E-01  8.0675E-02  0.0000E+00  0.0000E+00  1.2588E-01  1.9638E-01  0.0000E+00
  2.5572E+00  3.0505E-01  3.6638E-01  9.0335E-02  0.0000E+00  0.0000E+00  1.2836E-01  2.0278E-01  0.0000E+00
  2.7974E+00  3.1415E-01  3.7783E-01  9.7951E-02  0.0000E+00  0.0000E+00  1.3021E-01  2.0758E-01  0.0000E+00
  3.1406E+00  3.2869E-01  3.9605E-01  1.1024E-01  0.0000E+00  0.0000E+00  1.3303E-01  2.1500E-01  0.0000E+00
  3.1406E+00  3.2869E-01  3.9605E-01  1.1024E-01  2.5440E-08  0.0000E+00  1.3303E-01  2.1500E-01  0.0000E+00
  3.3154E+00  3.3749E-01  4.0706E-01  1.1775E-01  8.6796E-03  0.0000E+00  1.3468E-01  2.1940E-01  0.0000E+00
  3.5002E+00  3.4769E-01  4.1981E-01  1.2649E-01  1.8572E-02  0.0000E+00  1.3656E-01  2.2444E-01  0.0000E+00
  3.6429E+00  3.5634E-01  4.3063E-01  1.3395E-01  2.7009E-02  0.0000E+00  1.3813E-01  2.2868E-01  0.0000E+00
  3.7661E+00  3.6448E-01  4.4084E-01  1.4099E-01  3.4990E-02  0.0000E+00  1.3959E-01  2.3268E-01  0.0000E+00
  3.8830E+00  3.7295E-01  4.5146E-01  1.4834E-01  4.3319E-02  0.0000E+00  1.4109E-01  2.3682E-01  0.0000E+00
  3.9736E+00  3.8013E-01  4.6050E-01  1.5459E-01  5.0421E-02  0.0000E+00  1.4236E-01  2.4035E-01  0.0000E+00
  4.0519E+00  3.8690E-01  4.6905E-01  1.6050E-01  5.7146E-02  0.0000E+00  1.4355E-01  2.4369E-01  0.0000E+00
  4.1079E+00  3.9215E-01  4.7568E-01  1.6509E-01  6.2375E-02  0.0000E+00  1.4447E-01  2.4629E-01  0.0000E+00
  4.2154E+00  4.0365E-01  4.9030E-01  1.7518E-01  7.3914E-02  0.0000E+00  1.4649E-01  2.5206E-01  0.0000E+00
  4.2154E+00  4.0365E-01  4.9030E-01  1.7518E-01  7.3914E-02  1.8888E-09  1.4649E-01  2.5206E-01  0.0000E+00
  4.2634E+00  4.1185E-01  5.0078E-01  1.8239E-01  8.2192E-02  9.7599E-03  1.4793E-01  2.5624E-01  0.0000E+00
  4.3060E+00  4.2127E-01  5.1293E-01  1.9070E-01  9.1784E-02  2.0852E-02  1.4961E-01  2.6115E-01  0.0000E+00
  4.3337E+00  4.3047E-01  5.2490E-01  1.9883E-01  1.0124E-01  3.1827E-02  1.5126E-01  2.6609E-01  0.0000E+00
  4.3457E+00  4.3829E-01  5.3517E-01  2.0576E-01  1.0935E-01  4.1284E-02  1.5270E-01  2.7042E-01  0.0000E+00
  4.3465E+00  4.4567E-01  5.4498E-01  2.1232E-01  1.1709E-01  5.0348E-02  1.5407E-01  2.7464E-01  5.5511E-17
  4.3395E+00  4.5141E-01  5.5270E-01  2.1743E-01  1.2317E-01  5.7507E-02  1.5516E-01  2.7803E-01  0.0000E+00
  4.3227E+00  4.5792E-01  5.6155E-01  2.2324E-01  1.3014E-01  6.5753E-02  1.5642E-01  2.8202E-01  0.0000E+00
  4.3009E+00  4.6326E-01  5.6892E-01  2.2803E-01  1.3595E-01  7.2661E-02  1.5748E-01  2.8542E-01  0.0000E+00
  4.2760E+00  4.6782E-01  5.7532E-01  2.3213E-01  1.4097E-01  7.8682E-02  1.5840E-01  2.8845E-01  0.0000E+00
  4.2382E+00  4.7317E-01  5.8293E-01  2.3695E-01  1.4696E-01  8.5900E-02  1.5952E-01  2.9216E-01  0.0000E+00
  4.1972E+00  4.7775E-01  5.8960E-01  2.4111E-01  1.5220E-01  9.2271E-02  1.6051E-01  2.9552E-01  0.0000E+00
  4.1546E+00  4.8167E-01  5.9543E-01  2.4469E-01  1.5678E-01  9.7886E-02  1.6138E-01  2.9855E-01  0.0000E+00
  4.1084E+00  4.8524E-01  6.0086E-01  2.4796E-01  1.6104E-01  1.0317E-01  1.6221E-01  3.0148E-01  0.0000E+00
  4.0603E+00  4.8841E-01  6.0580E-01  2.5089E-01  1.6493E-01  1.0803E-01  1.6297E-01  3.0423E-01  0.0000E+00
  4.0124E+00  4.9111E-01  6.1016E-01  2.5341E-01  1.6835E-01  1.1235E-01  1.6365E-01  3.0675E-01  0.0000E+00
  3.9655E+00  4.9341E-01  6.1398E-01  2.5557E-01  1.7135E-01  1.1620E-01  1.6425E-01  3.0904E-01  0.0000E+00
  3.9169E+00  4.9549E-01  6.1755E-01  2.5755E-01  1.7417E-01  1.1984E-01  1.6482E-01  3.1127E-01  0.0000E+00
