 # Tue Oct 27 14:26:24 2009
 # MSTW 2008 LO PDF grid for central fit.
 # distance(t),tolerance(T) =   0.  0.
 # mCharm = 1.43
 # mBottom = 4.30
 # alphaS(1GeV) = 0.40768
 # alphaS(MZ) = 0.11517
 # alphaSorder,alphaSnfmax = 0, 5
 # nExtraFlavours = 0

          xg          xd          xu          xs          xc          xb         xdv         xuv         xsv
  1.0276E+02  4.0453E+00  4.0596E+00  3.8547E+00  3.6467E+00  3.3223E+00  4.8278E-02  6.3313E-02 -4.3235E-11
  1.0452E+02  4.1501E+00  4.1646E+00  3.9597E+00  3.7523E+00  3.4295E+00  4.8581E-02  6.3762E-02 -4.6313E-11
  1.0624E+02  4.2547E+00  4.2692E+00  4.0643E+00  3.8576E+00  3.5363E+00  4.8883E-02  6.4210E-02 -4.9496E-11
  1.0788E+02  4.3553E+00  4.3700E+00  4.1651E+00  3.9589E+00  3.6392E+00  4.9172E-02  6.4642E-02 -5.2676E-11
  1.0942E+02  4.4517E+00  4.4665E+00  4.2616E+00  4.0559E+00  3.7376E+00  4.9448E-02  6.5056E-02 -5.5829E-11
  1.1097E+02  4.5499E+00  4.5648E+00  4.3599E+00  4.1548E+00  3.8379E+00  4.9729E-02  6.5480E-02 -5.9156E-11
  4.1554E+00  3.5643E-01  3.6721E-01  1.6004E-01  0.0000E+00  0.0000E+00  3.6340E-02  4.7135E-02  0.0000E+00
  5.6449E+00  3.7429E-01  3.8509E-01  1.7848E-01 -9.6104E-16 -9.6104E-16  3.6801E-02  4.7621E-02 -1.9429E-15
  6.8916E+00  3.9148E-01  4.0229E-01  1.9611E-01 -3.0947E-15 -3.0947E-15  3.7170E-02  4.8015E-02 -6.1617E-15
  9.0471E+00  4.2525E-01  4.3610E-01  2.3058E-01 -9.1663E-15 -9.1663E-15  3.7780E-02  4.8674E-02 -1.8319E-14
  9.0471E+00  4.2525E-01  4.3610E-01  2.3058E-01  7.4013E-08 -9.1663E-15  3.7780E-02  4.8674E-02 -1.8319E-14
  1.0428E+01  4.4977E-01  4.6065E-01  2.5553E-01  2.6650E-02 -1.5089E-14  3.8163E-02  4.9093E-02 -3.0198E-14
  1.2133E+01  4.8235E-01  4.9327E-01  2.8860E-01  6.1105E-02 -2.5393E-14  3.8622E-02  4.9601E-02 -5.0737E-14
  1.3674E+01  5.1382E-01  5.2477E-01  3.2048E-01  9.4179E-02 -3.7959E-14  3.9024E-02  5.0052E-02 -7.5939E-14
  1.5211E+01  5.4695E-01  5.5794E-01  3.5400E-01  1.2883E-01 -5.4203E-14  3.9415E-02  5.0495E-02 -1.0836E-13
  1.6899E+01  5.8527E-01  5.9632E-01  3.9273E-01  1.6876E-01 -7.6838E-14  3.9834E-02  5.0975E-02 -1.5365E-13
  1.8412E+01  6.2123E-01  6.3232E-01  4.2901E-01  2.0608E-01 -1.0182E-13  4.0201E-02  5.1401E-02 -2.0361E-13
  1.9911E+01  6.5826E-01  6.6940E-01  4.6636E-01  2.4442E-01 -1.3045E-13  4.0558E-02  5.1818E-02 -2.6090E-13
  2.1123E+01  6.8923E-01  7.0041E-01  4.9757E-01  2.7640E-01 -1.5716E-13  4.0842E-02  5.2154E-02 -3.1430E-13
  2.3946E+01  7.6480E-01  7.7609E-01  5.7367E-01  3.5423E-01 -2.3671E-13  4.1491E-02  5.2931E-02 -4.7340E-13
  2.3946E+01  7.6480E-01  7.7609E-01  5.7367E-01  3.5423E-01  1.2523E-08  4.1491E-02  5.2931E-02 -4.7340E-13
  2.6026E+01  8.2591E-01  8.3729E-01  6.3515E-01  4.1698E-01  6.7419E-02  4.1978E-02  5.3524E-02 -6.3638E-13
  2.8597E+01  9.0491E-01  9.1639E-01  7.1457E-01  4.9789E-01  1.5220E-01  4.2567E-02  5.4253E-02 -8.7419E-13
  3.1319E+01  9.9265E-01  1.0043E+00  8.0272E-01  5.8755E-01  2.4578E-01  4.3180E-02  5.5023E-02 -1.2157E-12
  3.3821E+01  1.0770E+00  1.0887E+00  8.8740E-01  6.7357E-01  3.3526E-01  4.3735E-02  5.5732E-02 -1.6918E-12
  3.6368E+01  1.1664E+00  1.1783E+00  9.7719E-01  7.6468E-01  4.2976E-01  4.4294E-02  5.6457E-02 -2.3983E-12
  3.8495E+01  1.2439E+00  1.2559E+00  1.0549E+00  8.4345E-01  5.1129E-01  4.4759E-02  5.7067E-02 -3.1433E-12
  4.1082E+01  1.3415E+00  1.3536E+00  1.1528E+00  9.4259E-01  6.1371E-01  4.5322E-02  5.7815E-02 -4.2264E-12
  4.3373E+01  1.4310E+00  1.4433E+00  1.2426E+00  1.0335E+00  7.0745E-01  4.5820E-02  5.8486E-02 -5.3797E-12
  4.5473E+01  1.5157E+00  1.5281E+00  1.3274E+00  1.1194E+00  7.9586E-01  4.6277E-02  5.9109E-02 -6.5943E-12
  4.8130E+01  1.6263E+00  1.6390E+00  1.4383E+00  1.2315E+00  9.1118E-01  4.6858E-02  5.9909E-02 -8.3351E-12
  5.0615E+01  1.7335E+00  1.7463E+00  1.5457E+00  1.3401E+00  1.0227E+00  4.7405E-02  6.0672E-02 -1.0156E-11
  5.2928E+01  1.8366E+00  1.8495E+00  1.6489E+00  1.4443E+00  1.1296E+00  4.7918E-02  6.1396E-02 -1.2039E-11
  5.5223E+01  1.9419E+00  1.9550E+00  1.7544E+00  1.5509E+00  1.2388E+00  4.8432E-02  6.2128E-02 -1.4113E-11
  5.7447E+01  2.0470E+00  2.0604E+00  1.8597E+00  1.6572E+00  1.3477E+00  4.8936E-02  6.2854E-02 -1.6348E-11
  5.9530E+01  2.1483E+00  2.1619E+00  1.9612E+00  1.7596E+00  1.4525E+00  4.9413E-02  6.3548E-02 -1.8707E-11
  6.1473E+01  2.2453E+00  2.2590E+00  2.0583E+00  1.8575E+00  1.5527E+00  4.9864E-02  6.4209E-02 -2.1159E-11
  6.3402E+01  2.3440E+00  2.3579E+00  2.1571E+00  1.9573E+00  1.6546E+00  5.0318E-02  6.4880E-02 -2.3850E-11
  6.5276E+01  2.4424E+00  2.4564E+00  2.2556E+00  2.0566E+00  1.7560E+00  5.0765E-02  6.5547E-02 -2.6728E-11
  6.7035E+01  2.5369E+00  2.5511E+00  2.3502E+00  2.1520E+00  1.8534E+00  5.1190E-02  6.6187E-02 -2.9680E-11
  6.8677E+01  2.6272E+00  2.6416E+00  2.4406E+00  2.2431E+00  1.9464E+00  5.1594E-02  6.6797E-02 -3.2670E-11
  7.0312E+01  2.7190E+00  2.7336E+00  2.5325E+00  2.3358E+00  2.0410E+00  5.2001E-02  6.7419E-02 -3.5885E-11
  7.1903E+01  2.8103E+00  2.8251E+00  2.6239E+00  2.4279E+00  2.1350E+00  5.2404E-02  6.8037E-02 -3.9266E-11
  7.3399E+01  2.8981E+00  2.9130E+00  2.7117E+00  2.5164E+00  2.2252E+00  5.2788E-02  6.8631E-02 -4.2693E-11
  7.4798E+01  2.9818E+00  2.9969E+00  2.7955E+00  2.6008E+00  2.3113E+00  5.3154E-02  6.9200E-02 -4.6135E-11
  7.6194E+01  3.0670E+00  3.0823E+00  2.8807E+00  2.6867E+00  2.3987E+00  5.3524E-02  6.9779E-02 -4.9813E-11
  7.7555E+01  3.1516E+00  3.1671E+00  2.9654E+00  2.7721E+00  2.4857E+00  5.3891E-02  7.0356E-02 -5.3652E-11
  7.8837E+01  3.2329E+00  3.2486E+00  3.0467E+00  2.8540E+00  2.5692E+00  5.4243E-02  7.0912E-02 -5.7496E-11
  8.0038E+01  3.3105E+00  3.3263E+00  3.1244E+00  2.9322E+00  2.6488E+00  5.4577E-02  7.1445E-02 -6.1318E-11
  8.1239E+01  3.3894E+00  3.4054E+00  3.2033E+00  3.0117E+00  2.7298E+00  5.4917E-02  7.1988E-02 -6.5371E-11
  8.2411E+01  3.4679E+00  3.4840E+00  3.2818E+00  3.0908E+00  2.8103E+00  5.5255E-02  7.2530E-02 -6.9578E-11
  8.3517E+01  3.5432E+00  3.5596E+00  3.3572E+00  3.1667E+00  2.8875E+00  5.5578E-02  7.3053E-02 -7.3800E-11
  8.4556E+01  3.6151E+00  3.6317E+00  3.4291E+00  3.2392E+00  2.9613E+00  5.5887E-02  7.3554E-02 -7.8004E-11
  8.5594E+01  3.6883E+00  3.7050E+00  3.5023E+00  3.3129E+00  3.0363E+00  5.6201E-02  7.4066E-02 -8.2465E-11
  3.9792E+00  3.4157E-01  3.5212E-01  1.5095E-01  0.0000E+00  0.0000E+00  3.9659E-02  5.0240E-02  0.0000E+00
  5.3576E+00  3.5880E-01  3.6940E-01  1.6863E-01 -2.8796E-16 -2.8796E-16  4.0164E-02  5.0802E-02 -5.5511E-16
  6.5015E+00  3.7517E-01  3.8582E-01  1.8536E-01 -1.4815E-15 -1.4815E-15  4.0567E-02  5.1256E-02 -2.9421E-15
  8.4618E+00  4.0701E-01  4.1773E-01  2.1774E-01 -6.4428E-15 -6.4428E-15  4.1234E-02  5.2019E-02 -1.2879E-14
  8.4618E+00  4.0701E-01  4.1773E-01  2.1774E-01  6.9133E-08 -6.4428E-15  4.1234E-02  5.2019E-02 -1.2879E-14
  9.7067E+00  4.2992E-01  4.4070E-01  2.4099E-01  2.4826E-02 -1.2119E-14  4.1654E-02  5.2505E-02 -2.4258E-14
  1.1233E+01  4.6015E-01  4.7099E-01  2.7159E-01  5.6723E-02 -2.2975E-14  4.2156E-02  5.3093E-02 -4.5963E-14
  1.2605E+01  4.8916E-01  5.0008E-01  3.0092E-01  8.7165E-02 -3.7834E-14  4.2596E-02  5.3616E-02 -7.5717E-14
  1.3964E+01  5.1955E-01  5.3053E-01  3.3159E-01  1.1890E-01 -5.8776E-14  4.3024E-02  5.4130E-02 -1.1757E-13
  1.5451E+01  5.5452E-01  5.6558E-01  3.6686E-01  1.5529E-01 -9.0195E-14  4.3482E-02  5.4688E-02 -1.8041E-13
  1.6776E+01  5.8717E-01  5.9831E-01  3.9976E-01  1.8915E-01 -1.2653E-13  4.3884E-02  5.5182E-02 -2.5302E-13
  1.8083E+01  6.2067E-01  6.3189E-01  4.3349E-01  2.2380E-01 -1.7096E-13  4.4275E-02  5.5668E-02 -3.4195E-13
  1.9136E+01  6.4858E-01  6.5986E-01  4.6157E-01  2.5261E-01 -2.1416E-13  4.4586E-02  5.6058E-02 -4.2832E-13
  2.1574E+01  7.1636E-01  7.2780E-01  5.2973E-01  3.2238E-01 -3.4528E-13  4.5296E-02  5.6962E-02 -6.9056E-13
  2.1574E+01  7.1636E-01  7.2780E-01  5.2973E-01  3.2238E-01  1.1210E-08  4.5296E-02  5.6962E-02 -6.9056E-13
  2.3355E+01  7.7085E-01  7.8243E-01  5.8449E-01  3.7832E-01  6.0224E-02  4.5828E-02  5.7652E-02 -9.5746E-13
  2.5544E+01  8.4094E-01  8.5268E-01  6.5486E-01  4.5009E-01  1.3558E-01  4.6473E-02  5.8499E-02 -1.3676E-12
  2.7844E+01  9.1835E-01  9.3028E-01  7.3254E-01  5.2918E-01  2.1830E-01  4.7143E-02  5.9395E-02 -1.9473E-12
  2.9946E+01  9.9237E-01  1.0045E+00  8.0679E-01  6.0468E-01  2.9700E-01  4.7751E-02  6.0220E-02 -2.6954E-12
  3.2073E+01  1.0705E+00  1.0828E+00  8.8513E-01  6.8426E-01  3.7973E-01  4.8363E-02  6.1064E-02 -3.7426E-12
  3.3838E+01  1.1379E+00  1.1503E+00  9.5264E-01  7.5277E-01  4.5079E-01  4.8870E-02  6.1773E-02 -4.8141E-12
  3.5974E+01  1.2224E+00  1.2351E+00  1.0373E+00  8.3864E-01  5.3969E-01  4.9486E-02  6.2643E-02 -6.3407E-12
  3.7856E+01  1.2996E+00  1.3125E+00  1.1147E+00  9.1704E-01  6.2072E-01  5.0030E-02  6.3423E-02 -7.9394E-12
  3.9571E+01  1.3723E+00  1.3854E+00  1.1875E+00  9.9081E-01  6.9685E-01  5.0530E-02  6.4146E-02 -9.6034E-12
  4.1729E+01  1.4670E+00  1.4803E+00  1.2823E+00  1.0868E+00  7.9577E-01  5.1164E-02  6.5075E-02 -1.1966E-11
  4.3737E+01  1.5583E+00  1.5719E+00  1.3738E+00  1.1793E+00  8.9101E-01  5.1761E-02  6.5960E-02 -1.4426E-11
  4.5595E+01  1.6457E+00  1.6595E+00  1.4613E+00  1.2678E+00  9.8201E-01  5.2320E-02  6.6799E-02 -1.6957E-11
  4.7428E+01  1.7348E+00  1.7488E+00  1.5504E+00  1.3579E+00  1.0746E+00  5.2881E-02  6.7648E-02 -1.9731E-11
  4.9196E+01  1.8233E+00  1.8376E+00  1.6390E+00  1.4475E+00  1.1665E+00  5.3429E-02  6.8488E-02 -2.2703E-11
  5.0844E+01  1.9084E+00  1.9229E+00  1.7241E+00  1.5335E+00  1.2547E+00  5.3950E-02  6.9291E-02 -2.5772E-11
  5.2373E+01  1.9895E+00  2.0043E+00  1.8053E+00  1.6155E+00  1.3388E+00  5.4440E-02  7.0055E-02 -2.8909E-11
  5.3884E+01  2.0719E+00  2.0869E+00  1.8877E+00  1.6987E+00  1.4240E+00  5.4934E-02  7.0831E-02 -3.2320E-11
  5.5345E+01  2.1537E+00  2.1689E+00  1.9695E+00  1.7813E+00  1.5086E+00  5.5420E-02  7.1600E-02 -3.5945E-11
  5.6709E+01  2.2320E+00  2.2475E+00  2.0479E+00  1.8604E+00  1.5896E+00  5.5883E-02  7.2338E-02 -3.9655E-11
  5.7978E+01  2.3067E+00  2.3224E+00  2.1225E+00  1.9358E+00  1.6667E+00  5.6321E-02  7.3042E-02 -4.3415E-11
  5.9236E+01  2.3824E+00  2.3983E+00  2.1983E+00  2.0122E+00  1.7449E+00  5.6763E-02  7.3758E-02 -4.7469E-11
  6.0454E+01  2.4575E+00  2.4737E+00  2.2734E+00  2.0881E+00  1.8224E+00  5.7200E-02  7.4469E-02 -5.1743E-11
  6.1595E+01  2.5295E+00  2.5459E+00  2.3454E+00  2.1607E+00  1.8966E+00  5.7618E-02  7.5153E-02 -5.6086E-11
  6.2658E+01  2.5980E+00  2.6146E+00  2.4139E+00  2.2298E+00  1.9673E+00  5.8014E-02  7.5807E-02 -6.0458E-11
  6.3714E+01  2.6675E+00  2.6844E+00  2.4834E+00  2.3000E+00  2.0389E+00  5.8415E-02  7.6472E-02 -6.5144E-11
  6.4739E+01  2.7365E+00  2.7536E+00  2.5524E+00  2.3695E+00  2.1100E+00  5.8813E-02  7.7135E-02 -7.0051E-11
  6.5701E+01  2.8026E+00  2.8198E+00  2.6184E+00  2.4361E+00  2.1780E+00  5.9193E-02  7.7772E-02 -7.5000E-11
  6.6598E+01  2.8655E+00  2.8830E+00  2.6813E+00  2.4996E+00  2.2428E+00  5.9556E-02  7.8383E-02 -7.9964E-11
  6.7492E+01  2.9293E+00  2.9470E+00  2.7451E+00  2.5640E+00  2.3085E+00  5.9923E-02  7.9005E-02 -8.5256E-11
  6.8361E+01  2.9927E+00  3.0106E+00  2.8085E+00  2.6278E+00  2.3737E+00  6.0288E-02  7.9625E-02 -9.0777E-11
  6.9178E+01  3.0534E+00  3.0715E+00  2.8692E+00  2.6890E+00  2.4361E+00  6.0638E-02  8.0224E-02 -9.6334E-11
  6.9942E+01  3.1113E+00  3.1296E+00  2.9270E+00  2.7474E+00  2.4956E+00  6.0972E-02  8.0796E-02 -1.0188E-10
  7.0703E+01  3.1700E+00  3.1885E+00  2.9857E+00  2.8066E+00  2.5560E+00  6.1311E-02  8.1381E-02 -1.0778E-10
  3.8513E+00  3.3117E-01  3.4159E-01  1.4437E-01  0.0000E+00  0.0000E+00  4.2420E-02  5.2868E-02  0.0000E+00
  5.1469E+00  3.4795E-01  3.5843E-01  1.6150E-01 -9.2981E-16 -9.2981E-16  4.2961E-02  5.3496E-02 -1.8874E-15
  6.2149E+00  3.6374E-01  3.7429E-01  1.7757E-01 -2.7062E-15 -2.7062E-15  4.3393E-02  5.4006E-02 -5.3846E-15
  8.0324E+00  3.9417E-01  4.0483E-01  2.0843E-01 -7.8514E-15 -7.8514E-15  4.4108E-02  5.4860E-02 -1.5710E-14
  8.0324E+00  3.9417E-01  4.0483E-01  2.0843E-01  6.5562E-08 -7.8514E-15  4.4108E-02  5.4860E-02 -1.5710E-14
  9.1782E+00  4.1591E-01  4.2665E-01  2.3042E-01  2.3492E-02 -1.1716E-14  4.4559E-02  5.5406E-02 -2.3426E-14
  1.0576E+01  4.4442E-01  4.5527E-01  2.5923E-01  5.3522E-02 -1.3708E-14  4.5096E-02  5.6067E-02 -2.7423E-14
  1.1826E+01  4.7166E-01  4.8260E-01  2.8670E-01  8.2047E-02 -1.9242E-14  4.5568E-02  5.6654E-02 -3.8525E-14
  1.3059E+01  5.0006E-01  5.1110E-01  3.1531E-01  1.1167E-01 -3.2800E-14  4.6027E-02  5.7231E-02 -6.5614E-14
  1.4402E+01  5.3260E-01  5.4376E-01  3.4808E-01  1.4550E-01 -6.2634E-14  4.6519E-02  5.7858E-02 -1.2523E-13
  1.5594E+01  5.6288E-01  5.7414E-01  3.7854E-01  1.7687E-01 -1.0509E-13  4.6950E-02  5.8414E-02 -2.1017E-13
  1.6766E+01  5.9384E-01  6.0520E-01  4.0966E-01  2.0886E-01 -1.6561E-13  4.7369E-02  5.8960E-02 -3.3118E-13
  1.7706E+01  6.1955E-01  6.3101E-01  4.3550E-01  2.3539E-01 -2.3026E-13  4.7702E-02  5.9399E-02 -4.6052E-13
  1.9876E+01  6.8178E-01  6.9345E-01  4.9798E-01  2.9940E-01 -4.3726E-13  4.8464E-02  6.0416E-02 -8.7452E-13
  1.9876E+01  6.8178E-01  6.9345E-01  4.9798E-01  2.9940E-01  1.0272E-08  4.8464E-02  6.0416E-02 -8.7452E-13
  2.1450E+01  7.3157E-01  7.4342E-01  5.4795E-01  3.5049E-01  5.5100E-02  4.9035E-02  6.1192E-02 -1.3050E-12
  2.3374E+01  7.9535E-01  8.0742E-01  6.1191E-01  4.1578E-01  1.2377E-01  4.9727E-02  6.2146E-02 -2.0541E-12
  2.5386E+01  8.6549E-01  8.7780E-01  6.8222E-01  4.8743E-01  1.9883E-01  5.0445E-02  6.3153E-02 -3.0966E-12
  2.7215E+01  9.3228E-01  9.4482E-01  7.4914E-01  5.5554E-01  2.6995E-01  5.1096E-02  6.4081E-02 -4.2413E-12
  2.9056E+01  1.0025E+00  1.0153E+00  8.1948E-01  6.2706E-01  3.4444E-01  5.1752E-02  6.5030E-02 -5.6222E-12
  3.0578E+01  1.0628E+00  1.0758E+00  8.7989E-01  6.8842E-01  4.0821E-01  5.2296E-02  6.5827E-02 -6.9422E-12
  3.2411E+01  1.1383E+00  1.1516E+00  9.5542E-01  7.6508E-01  4.8773E-01  5.2955E-02  6.6805E-02 -8.7594E-12
  3.4018E+01  1.2070E+00  1.2205E+00  1.0242E+00  8.3484E-01  5.5996E-01  5.3538E-02  6.7681E-02 -1.0593E-11
  3.5478E+01  1.2715E+00  1.2853E+00  1.0887E+00  9.0029E-01  6.2764E-01  5.4073E-02  6.8494E-02 -1.2466E-11
  3.7307E+01  1.3552E+00  1.3693E+00  1.1725E+00  9.8517E-01  7.1529E-01  5.4751E-02  6.9536E-02 -1.5107E-11
  3.9000E+01  1.4357E+00  1.4501E+00  1.2530E+00  1.0667E+00  7.9940E-01  5.5390E-02  7.0529E-02 -1.7851E-11
  4.0560E+01  1.5126E+00  1.5272E+00  1.3299E+00  1.1445E+00  8.7953E-01  5.5989E-02  7.1470E-02 -2.0685E-11
  4.2092E+01  1.5906E+00  1.6055E+00  1.4079E+00  1.2234E+00  9.6079E-01  5.6587E-02  7.2421E-02 -2.3816E-11
  4.3564E+01  1.6679E+00  1.6832E+00  1.4852E+00  1.3017E+00  1.0413E+00  5.7174E-02  7.3361E-02 -2.7202E-11
  4.4930E+01  1.7420E+00  1.7576E+00  1.5593E+00  1.3766E+00  1.1183E+00  5.7730E-02  7.4260E-02 -3.0716E-11
  4.6192E+01  1.8125E+00  1.8283E+00  1.6298E+00  1.4479E+00  1.1915E+00  5.8254E-02  7.5115E-02 -3.4328E-11
  4.7435E+01  1.8839E+00  1.9000E+00  1.7012E+00  1.5201E+00  1.2656E+00  5.8781E-02  7.5982E-02 -3.8284E-11
  4.8632E+01  1.9547E+00  1.9710E+00  1.7718E+00  1.5915E+00  1.3389E+00  5.9299E-02  7.6841E-02 -4.2520E-11
  4.9747E+01  2.0223E+00  2.0389E+00  1.8394E+00  1.6598E+00  1.4090E+00  5.9792E-02  7.7665E-02 -4.6889E-11
  5.0779E+01  2.0866E+00  2.1035E+00  1.9036E+00  1.7247E+00  1.4755E+00  6.0259E-02  7.8450E-02 -5.1355E-11
  5.1798E+01  2.1516E+00  2.1688E+00  1.9687E+00  1.7904E+00  1.5428E+00  6.0731E-02  7.9248E-02 -5.6208E-11
  5.2782E+01  2.2160E+00  2.2335E+00  2.0330E+00  1.8554E+00  1.6095E+00  6.1196E-02  8.0041E-02 -6.1366E-11
  5.3700E+01  2.2776E+00  2.2954E+00  2.0946E+00  1.9176E+00  1.6731E+00  6.1640E-02  8.0803E-02 -6.6642E-11
  5.4553E+01  2.3362E+00  2.3542E+00  2.1530E+00  1.9767E+00  1.7336E+00  6.2062E-02  8.1530E-02 -7.1983E-11
  5.5397E+01  2.3954E+00  2.4137E+00  2.2123E+00  2.0365E+00  1.7949E+00  6.2489E-02  8.2270E-02 -7.7732E-11
  5.6213E+01  2.4541E+00  2.4727E+00  2.2709E+00  2.0957E+00  1.8555E+00  6.2912E-02  8.3007E-02 -8.3793E-11
  5.6977E+01  2.5102E+00  2.5290E+00  2.3269E+00  2.1523E+00  1.9134E+00  6.3316E-02  8.3715E-02 -9.0026E-11
  5.7687E+01  2.5636E+00  2.5826E+00  2.3802E+00  2.2061E+00  1.9685E+00  6.3701E-02  8.4393E-02 -9.6388E-11
  5.8392E+01  2.6176E+00  2.6370E+00  2.4342E+00  2.2606E+00  2.0243E+00  6.4091E-02  8.5083E-02 -1.0326E-10
  5.9075E+01  2.6712E+00  2.6908E+00  2.4877E+00  2.3146E+00  2.0795E+00  6.4478E-02  8.5772E-02 -1.1048E-10
  5.9715E+01  2.7224E+00  2.7422E+00  2.5389E+00  2.3663E+00  2.1324E+00  6.4850E-02  8.6435E-02 -1.1778E-10
  6.0311E+01  2.7712E+00  2.7912E+00  2.5876E+00  2.4155E+00  2.1827E+00  6.5204E-02  8.7070E-02 -1.2510E-10
  6.0904E+01  2.8206E+00  2.8409E+00  2.6369E+00  2.4653E+00  2.2336E+00  6.5563E-02  8.7718E-02 -1.3288E-10
  3.5046E+00  3.0485E-01  3.1560E-01  1.2623E-01  0.0000E+00  0.0000E+00  5.2325E-02  6.3202E-02  0.0000E+00
  4.5596E+00  3.2040E-01  3.3137E-01  1.4185E-01  3.8893E-15  3.8893E-15  5.3002E-02  6.4131E-02  7.7716E-15
  5.4103E+00  3.3458E-01  3.4573E-01  1.5606E-01  5.6552E-15  5.6552E-15  5.3543E-02  6.4885E-02  1.1324E-14
  6.8244E+00  3.6107E-01  3.7254E-01  1.8259E-01 -6.2242E-15 -6.2242E-15  5.4440E-02  6.6149E-02 -1.2434E-14
  6.8244E+00  3.6107E-01  3.7254E-01  1.8259E-01  5.5487E-08 -6.2242E-15  5.4440E-02  6.6149E-02 -1.2434E-14
  7.6945E+00  3.7951E-01  3.9119E-01  2.0105E-01  1.9732E-02 -3.3806E-14  5.5004E-02  6.6957E-02 -6.7613E-14
  8.7378E+00  4.0326E-01  4.1520E-01  2.2480E-01  4.4521E-02 -1.2471E-13  5.5678E-02  6.7935E-02 -2.4941E-13
  9.6548E+00  4.2555E-01  4.3772E-01  2.4707E-01  6.7694E-02 -2.5383E-13  5.6270E-02  6.8805E-02 -5.0765E-13
  1.0547E+01  4.4845E-01  4.6086E-01  2.6995E-01  9.1427E-02 -4.2192E-13  5.6844E-02  6.9659E-02 -8.4388E-13
  1.1503E+01  4.7433E-01  4.8700E-01  2.9579E-01  1.1818E-01 -6.3670E-13  5.7461E-02  7.0587E-02 -1.2734E-12
  1.2342E+01  4.9809E-01  5.1101E-01  3.1952E-01  1.4268E-01 -8.4849E-13  5.8001E-02  7.1410E-02 -1.6970E-12
  1.3155E+01  5.2212E-01  5.3527E-01  3.4349E-01  1.6740E-01 -1.0931E-12  5.8526E-02  7.2217E-02 -2.1863E-12
  1.3801E+01  5.4189E-01  5.5524E-01  3.6322E-01  1.8772E-01 -1.3172E-12  5.8943E-02  7.2866E-02 -2.6343E-12
  1.5269E+01  5.8909E-01  6.0290E-01  4.1029E-01  2.3611E-01 -1.9266E-12  5.9897E-02  7.4367E-02 -3.8533E-12
  1.5269E+01  5.8909E-01  6.0290E-01  4.1029E-01  2.3611E-01  7.7401E-09  5.9897E-02  7.4367E-02 -3.8533E-12
  1.6307E+01  6.2628E-01  6.4046E-01  4.4738E-01  2.7416E-01  4.1298E-02  6.0612E-02  7.5511E-02 -4.9220E-12
  1.7555E+01  6.7325E-01  6.8789E-01  4.9421E-01  3.2213E-01  9.2080E-02  6.1476E-02  7.6914E-02 -6.3983E-12
  1.8835E+01  7.2414E-01  7.3927E-01  5.4492E-01  3.7400E-01  1.4680E-01  6.2374E-02  7.8394E-02 -8.2063E-12
  1.9977E+01  7.7192E-01  7.8751E-01  5.9252E-01  4.2264E-01  1.9794E-01  6.3185E-02  7.9753E-02 -1.0134E-11
  2.1107E+01  8.2151E-01  8.3758E-01  6.4192E-01  4.7306E-01  2.5083E-01  6.4002E-02  8.1138E-02 -1.2402E-11
  2.2026E+01  8.6361E-01  8.8009E-01  6.8385E-01  5.1582E-01  2.9560E-01  6.4679E-02  8.2300E-02 -1.4570E-11
  2.3115E+01  9.1566E-01  9.3266E-01  7.3569E-01  5.6866E-01  3.5082E-01  6.5498E-02  8.3721E-02 -1.7585E-11
  2.4055E+01  9.6253E-01  9.7999E-01  7.8236E-01  6.1619E-01  4.0041E-01  6.6221E-02  8.4991E-02 -2.0667E-11
  2.4896E+01  1.0061E+00  1.0240E+00  8.2572E-01  6.6033E-01  4.4642E-01  6.6883E-02  8.6164E-02 -2.3901E-11
  2.5932E+01  1.0620E+00  1.0805E+00  8.8139E-01  7.1698E-01  5.0538E-01  6.7722E-02  8.7666E-02 -2.8652E-11
  2.6874E+01  1.1152E+00  1.1341E+00  9.3429E-01  7.7079E-01  5.6132E-01  6.8509E-02  8.9092E-02 -3.4002E-11
  2.7727E+01  1.1653E+00  1.1848E+00  9.8422E-01  8.2156E-01  6.1406E-01  6.9246E-02  9.0439E-02 -3.9837E-11
  2.8552E+01  1.2158E+00  1.2358E+00  1.0344E+00  8.7258E-01  6.6702E-01  6.9982E-02  9.1795E-02 -4.6471E-11
  2.9331E+01  1.2653E+00  1.2859E+00  1.0837E+00  9.2268E-01  7.1899E-01  7.0701E-02  9.3133E-02 -5.3733E-11
  3.0042E+01  1.3123E+00  1.3334E+00  1.1305E+00  9.7019E-01  7.6824E-01  7.1380E-02  9.4408E-02 -6.1438E-11
  3.0689E+01  1.3566E+00  1.3781E+00  1.1746E+00  1.0150E+00  8.1465E-01  7.2020E-02  9.5616E-02 -6.9459E-11
  3.1317E+01  1.4011E+00  1.4231E+00  1.2188E+00  1.0600E+00  8.6123E-01  7.2661E-02  9.6838E-02 -7.8259E-11
  3.1911E+01  1.4448E+00  1.4674E+00  1.2623E+00  1.1041E+00  9.0696E-01  7.3292E-02  9.8046E-02 -8.7638E-11
  3.2456E+01  1.4863E+00  1.5093E+00  1.3036E+00  1.1460E+00  9.5031E-01  7.3890E-02  9.9200E-02 -9.7219E-11
  3.2954E+01  1.5254E+00  1.5489E+00  1.3425E+00  1.1855E+00  9.9120E-01  7.4456E-02  1.0030E-01 -1.0684E-10
