,phs_col:phs_col_dp.State_phos_module_3.Matrix_t_phos_module_3.Matrix_t_phos_module_3_0,phs_col:phs_col_dp.State_phos_module_3.Matrix_t_phos_module_3.Matrix_t_phos_module_3_16,
2012/06/28 20:36:32.290,,-21.66294979607,
2012/06/28 20:54:27.330,-27.282572960119,,
2012/06/28 21:36:55.314,,-21.655323567781,
2012/06/28 21:54:45.432,-27.245382651071,,
2012/06/28 22:37:01.385,,-21.659100342639,
2012/06/28 22:54:53.029,-27.307510450356,,
2012/06/28 23:37:10.166,,-21.655366961986,
2012/06/28 23:55:04.222,-27.22465884393,,
2012/06/29 00:37:10.768,,-21.655280135003,
2012/06/29 00:55:08.980,-27.319892603431,,
2012/06/29 01:37:10.933,,-21.655403222176,
2012/06/29 01:55:13.082,-27.28624745046,,
2012/06/29 02:37:38.113,,-21.655313716901,
2012/06/29 02:55:13.575,-27.247866753988,,
2012/06/29 03:37:40.355,,-21.663640471949,
2012/06/29 03:55:14.942,-27.273981425369,,
2012/06/29 04:37:46.535,,-21.663680297628,
2012/06/29 04:55:22.107,-27.257808309606,,
2012/06/29 05:37:47.137,,-21.659740442779,
2012/06/29 05:55:23.037,-27.237901108742,,
2012/06/29 06:37:48.177,,-21.671179545584,
2012/06/29 06:55:23.639,-27.265590141173,,
2012/06/29 07:37:54.904,,-21.671309839003,
2012/06/29 07:55:41.661,-27.274964183813,,
2012/06/29 08:38:17.576,,-21.667798916041,
2012/06/29 08:55:52.054,-27.261928555041,,
2012/06/29 09:38:23.975,,-21.663662188282,
2012/06/29 09:56:00.046,-27.274375777572,,
2012/06/29 10:38:32.952,,-21.663683904615,
2012/06/29 10:56:07.758,-27.315794063726,,
2012/06/29 11:38:51.272,,-21.669757191548,
2012/06/29 11:56:09.672,-27.237077221357,,
2012/06/29 12:38:51.874,,-21.663676511821,
2012/06/29 12:56:23.290,-27.245382651071,,
2012/06/29 13:26:27.090,-27.351637407801,,
2012/06/29 13:38:52.258,,-21.671226584879,
2012/06/29 13:52:26.440,-27.249524542731,,
2012/06/29 14:38:52.531,,-21.662978750237,
2012/06/29 14:52:33.714,-27.29512367408,,
2012/06/29 15:38:52.805,,-21.660434327828,
2012/06/29 15:52:33.988,-27.249543889365,,
2012/06/29 16:39:01.829,,-21.659097344524,
2012/06/29 16:52:48.152,-27.303368635447,,
2012/06/29 17:39:09.517,,-21.671151296008,
2012/06/29 17:52:54.418,-27.237098851307,,
2012/06/29 18:39:11.103,,-21.655352522965,
2012/06/29 18:53:00.708,-27.29508498918,,
2012/06/29 19:39:20.237,,-21.663568392204,
2012/06/29 19:53:21.325,-27.237098851307,,
2012/06/29 20:39:29.370,,-21.671278413618,
2012/06/29 20:53:25.536,-27.286801320984,,
2012/06/29 21:39:29.425,,-21.671194081529,
2012/06/29 21:53:46.044,-27.240803681612,,
2012/06/29 22:39:39.433,,-21.662971511695,
2012/06/29 22:53:51.021,-27.319479563302,,
2012/06/29 23:39:56.879,,-21.671239859208,
2012/06/29 23:53:20.780,-27.213250350299,,
2012/06/30 00:39:57.481,,-21.667777219022,
2012/06/30 00:53:30.569,-27.307072300917,,
2012/06/30 01:40:06.942,,-21.663640471949,
2012/06/30 01:53:36.530,-27.23666184631,,
2012/06/30 02:40:12.003,,-21.671266407864,
2012/06/30 02:53:39.842,-27.298874254116,,
2012/06/30 03:40:17.855,,-21.671266407864,
2012/06/30 03:53:47.772,-27.215909328102,,
2012/06/30 04:40:34.207,,-21.665487266986,
2012/06/30 04:53:49.139,-27.272286900818,,
2012/06/30 05:40:34.481,,-21.662909971557,
2012/06/30 05:53:58.272,-27.234446576374,,
2012/06/30 06:40:44.051,,-21.662899518097,
2012/06/30 06:53:58.437,-27.30711555914,,
2012/06/30 07:40:52.419,,-21.653265823785,
2012/06/30 07:54:07.023,-27.28632761278,,
2012/06/30 08:41:03.958,,-21.663596964353,
2012/06/30 08:54:07.734,-27.286886474312,,
2012/06/30 09:41:10.685,,-21.655323567781,
2012/06/30 09:54:09.540,-27.257808309606,,
2012/06/30 10:41:11.068,,-21.667151535825,
2012/06/30 10:54:29.829,-27.278036694028,,
2012/06/30 11:41:11.772,,-21.671199471349,
2012/06/30 11:54:35.564,-27.228378159264,,
2012/06/30 12:41:20.796,,-21.655367000557,
2012/06/30 12:43:11.045,-27.330051939366,,
2012/06/30 13:41:31.460,,-21.663640471949,
2012/06/30 13:43:18.647,-27.323595978456,,
2012/06/30 14:41:38.843,,-21.663662188282,
2012/06/30 14:43:29.858,-27.277382445601,,
2012/06/30 15:41:39.445,,-21.675511567937,
2012/06/30 15:43:39.319,-27.329440973395,,
2012/06/30 16:36:12.252,-27.228507937198,,
2012/06/30 16:41:48.250,,-21.676194587697,
2012/06/30 17:12:35.691,-27.331131200176,,
2012/06/30 17:41:49.290,,-21.670606489688,
2012/06/30 18:12:36.403,-27.253623629447,,
2012/06/30 18:41:59.298,,-21.6837412856,
2012/06/30 19:12:36.677,-27.319465581534,,
2012/06/30 19:42:04.931,,-21.683669208666,
2012/06/30 20:09:18.874,-27.217244686554,,
2012/06/30 20:42:10.009,,-21.6837412856,
2012/06/30 20:52:21.959,-27.31941191507,,
2012/06/30 21:42:43.314,,-21.687890881341,
2012/06/30 21:52:40.717,-27.237098851307,,
2012/06/30 22:42:52.119,,-21.683784716572,
2012/06/30 22:52:45.694,-27.298788800253,,
2012/06/30 23:42:52.503,,-21.683784716571,
2012/06/30 23:52:50.889,-27.249596335472,,
2012/07/01 00:43:10.604,,-21.67615561163,
2012/07/01 00:53:25.725,-27.265611779712,,
2012/07/01 01:43:10.878,,-21.671302446469,
2012/07/01 01:53:43.827,-27.261493430677,,
2012/07/01 02:43:12.027,,-21.67542470577,
2012/07/01 02:54:08.820,-27.307072300917,,
2012/07/01 03:43:19.957,,-21.663770769946,
2012/07/01 03:54:10.515,-27.237118199081,,
2012/07/01 04:43:28.981,,-21.674024284037,
2012/07/01 04:47:34.526,-27.340601513773,,
2012/07/01 05:43:37.623,,-21.671277265649,
2012/07/01 05:48:46.380,-27.257858669567,,
2012/07/01 06:43:46.398,,-21.667755555697,
2012/07/01 06:49:13.425,-27.263172099781,,
2012/07/01 07:43:46.977,,-21.655363394985,
2012/07/01 07:49:43.535,-27.24908733577,,
2012/07/01 08:44:12.274,,-21.655323567781,
2012/07/01 08:49:48.270,-27.29050527766,,
2012/07/01 09:44:14.603,,-21.655367000557,
2012/07/01 09:49:53.552,-27.274332518186,,
2012/07/01 10:44:23.276,,-21.65986713667,
2012/07/01 10:50:07.584,-27.326374832818,,
2012/07/01 11:44:32.495,,-21.663036658569,
2012/07/01 11:50:07.616,-27.253257993939,,
2012/07/01 12:44:59.871,,-21.662928311462,
2012/07/01 12:49:56.383,-27.356686329264,,
2012/07/01 13:45:08.653,,-21.658813197834,
2012/07/01 13:49:58.930,-27.261474085455,,
2012/07/01 14:45:09.418,,-21.651244763628,
2012/07/01 14:50:08.008,-27.318707364225,,
2012/07/01 15:45:18.200,,-21.658704619567,
2012/07/01 15:50:08.258,-27.259679904026,,
2012/07/01 16:45:27.310,,-21.642848171567,
2012/07/01 16:50:08.290,-27.328258121474,,
2012/07/01 17:45:45.716,,-21.654998061195,
2012/07/01 17:50:17.838,-27.286276991119,,
2012/07/01 18:45:45.748,,-21.658725389162,
2012/07/01 18:50:27.495,-27.298788800253,,
2012/07/01 19:45:54.421,,-21.636621198222,
2012/07/01 19:50:44.699,-27.263786344922,,
2012/07/01 20:46:03.859,,-21.650344544165,
2012/07/01 20:51:09.558,-27.319506162402,,
2012/07/01 21:46:04.110,,-21.634618080228,
2012/07/01 21:51:15.825,-27.257808309606,,
2012/07/01 22:46:16.064,,-21.642158173349,
2012/07/01 22:51:21.544,-27.307467191429,,
2012/07/01 23:46:20.655,,-21.642158173349,
2012/07/01 23:51:26.133,-27.273974062189,,
2012/07/02 00:46:31.732,,-21.642819524306,
2012/07/02 00:51:30.103,-27.319410994686,,
2012/07/02 01:46:44.670,,-21.642158173349,
2012/07/02 01:51:35.166,-27.261512775896,,
2012/07/02 02:46:50.171,,-21.63039899943,
2012/07/02 02:51:41.433,-27.298659025236,,
2012/07/02 03:46:50.640,,-21.63448770371,
2012/07/02 03:51:47.043,-27.274375777572,,
2012/07/02 04:47:01.610,,-21.642245036407,
2012/07/02 04:51:51.887,-27.29050527766,,
2012/07/02 05:47:05.907,,-21.642158173349,
2012/07/02 05:51:58.263,-27.270272608265,,
2012/07/02 06:47:08.783,,-21.642761305678,
2012/07/02 06:52:25.748,-27.314195762042,,
2012/07/02 07:47:09.143,,-21.646963209411,
2012/07/02 07:52:25.780,-27.275998245692,,
2012/07/02 08:47:20.193,,-21.65874851291,
2012/07/02 08:52:26.763,-27.30613185099,,
2012/07/02 09:47:27.331,,-21.65466966379,
2012/07/02 09:52:35.764,-27.249632231841,,
2012/07/02 10:47:28.128,,-21.65107916614,
2012/07/02 10:52:44.874,-27.274268089313,,
2012/07/02 11:47:48.613,,-21.642848171567,
2012/07/02 11:52:54.094,-27.270233918803,,
2012/07/02 12:47:53.458,,-21.642848171567,
2012/07/02 12:53:03.094,-27.320022379696,,
2012/07/02 13:48:12.739,,-21.650451747351,
2012/07/02 13:53:03.892,-27.253229154627,,
2012/07/02 14:48:18.459,,-21.642331899458,
2012/07/02 14:53:21.971,-27.335657867196,,
2012/07/02 15:48:38.069,,-21.650474838421,
2012/07/02 15:53:22.112,-27.245394616544,,
2012/07/02 16:48:41.273,,-21.642158173349,
2012/07/02 16:53:31.113,-27.278079952653,,
2012/07/02 17:48:59.314,,-21.638130127574,
2012/07/02 17:53:33.942,-27.253315672562,,
2012/07/02 18:49:07.753,,-21.642118345019,
2012/07/02 18:53:37.469,-27.311300559357,,
2012/07/02 19:49:36.004,,-21.642158173349,
2012/07/02 19:53:58.610,-27.272083383185,,
2012/07/02 20:49:53.207,,-21.650435011618,
2012/07/02 20:53:59.626,-27.282659478662,,
2012/07/02 21:50:13.474,,-21.650474838421,
2012/07/02 21:54:07.424,-27.315391674677,,
2012/07/02 22:50:20.068,,-21.650560634188,
2012/07/02 22:54:17.299,-27.306282558583,,
2012/07/02 23:50:20.756,,-21.651078242038,
2012/07/02 23:54:39.097,-27.315794063726,,
2012/07/03 00:50:23.195,,-21.658791482181,
2012/07/03 00:54:42.738,-27.273938166687,,
2012/07/03 01:50:30.336,,-21.658834913487,
2012/07/03 01:54:44.739,-27.265697837105,,
2012/07/03 02:50:57.264,,-21.651147734571,
2012/07/03 02:55:11.103,-27.309184294265,,
2012/07/03 03:51:04.922,,-21.650474838421,
2012/07/03 03:55:55.090,-27.257808309606,,
2012/07/03 04:51:10.204,,-21.662820888419,
2012/07/03 04:56:00.481,-27.336064380533,,
2012/07/03 05:51:24.236,,-21.658762836,
2012/07/03 05:56:05.545,-27.285466296779,,
2012/07/03 06:51:25.143,,-21.647330009302,
2012/07/03 06:56:10.061,-27.311214043024,,
2012/07/03 07:51:25.503,,-21.642935037456,
2012/07/03 07:56:24.640,-27.288672452158,,
2012/07/03 08:51:52.113,,-21.642891565939,
2012/07/03 08:56:25.109,-27.265666543508,,
2012/07/03 09:52:00.895,,-21.6549385331,
2012/07/03 09:56:54.125,-27.307072300917,,
2012/07/03 10:52:01.583,,-21.642887577345,
2012/07/03 10:57:19.313,-27.329203731235,,
2012/07/03 11:52:01.724,,-21.642927830545,
2012/07/03 11:57:19.553,-27.261988875803,,
2012/07/03 12:44:34.161,-27.364142157427,,
2012/07/03 12:52:02.046,,-21.654589731603,
2012/07/03 13:44:34.303,-27.343392966609,,
2012/07/03 13:52:05.250,,-21.658791482181,
2012/07/03 14:33:04.515,-27.24082508108,,
2012/07/03 14:48:19.097,-27.344304984984,,
2012/07/03 14:52:10.313,,-21.651231095197,
2012/07/03 15:48:20.004,-27.309342921431,,
2012/07/03 15:52:29.048,,-21.654273095063,
2012/07/03 16:38:35.325,-27.200701501596,,
2012/07/03 16:50:16.957,-27.303325836664,,
2012/07/03 16:52:35.643,,-21.651208540538,
2012/07/03 17:50:23.004,-27.253315672562,,
2012/07/03 17:52:40.706,,-21.651078242038,
2012/07/03 18:50:26.865,-27.31941191507,,
2012/07/03 18:52:48.285,,-21.645591530709,
2012/07/03 19:51:03.099,-27.265678508706,,
2012/07/03 19:52:50.067,,-21.650474838421,
2012/07/03 20:51:39.334,-27.310296588794,,
2012/07/03 20:52:57.755,,-21.646963209411,
2012/07/03 21:51:43.927,-27.273981425368,,
2012/07/03 21:53:00.379,,-21.642884673723,
2012/07/03 22:51:48.334,-27.323623188768,,
2012/07/03 22:53:51.270,,-21.658719404693,
2012/07/03 23:51:49.022,-27.278036694028,,
2012/07/03 23:53:52.177,,-21.662870147031,
2012/07/04 00:51:59.117,-27.298788800253,,
2012/07/04 00:54:01.287,,-21.658855936086,
2012/07/04 01:52:04.399,-27.249524542731,,
2012/07/04 01:54:06.460,,-21.671201261154,
2012/07/04 02:52:09.024,-27.319497510792,,
2012/07/04 02:54:11.085,,-21.658834913487,
2012/07/04 03:53:00.134,-27.286276991119,,
2012/07/04 03:54:11.446,,-21.655280597054,
2012/07/04 04:53:10.885,-27.3282622411,,
2012/07/04 04:54:20.228,,-21.662929883815,
2012/07/04 05:53:19.995,-27.261469977243,,
2012/07/04 05:54:29.119,,-21.658805959283,
2012/07/04 06:53:29.053,-27.261982290104,,
2012/07/04 06:54:59.614,,-21.651165107704,
2012/07/04 07:53:29.304,-27.269753116499,,
2012/07/04 07:55:05.881,,-21.650517807802,
2012/07/04 08:53:29.554,-27.278165549506,,
2012/07/04 08:55:23.631,,-21.661661195056,
2012/07/04 09:53:38.774,-27.277144248749,,
2012/07/04 09:55:24.538,,-21.651078087335,
2012/07/04 10:53:48.212,-27.276833038397,,
2012/07/04 10:55:32.117,,-21.651165107704,
2012/07/04 11:53:49.994,-27.265654578309,,
2012/07/04 11:55:34.008,,-21.650561701255,
2012/07/04 12:53:57.354,-27.257916190219,,
2012/07/04 12:55:42.243,,-21.658791482181,
2012/07/04 13:54:15.761,-27.26155557455,,
2012/07/04 13:55:43.369,,-21.653218101122,
2012/07/04 14:54:24.871,-27.261969530313,,
2012/07/04 14:55:52.479,,-21.658711831614,
2012/07/04 15:24:23.598,-27.364092459024,,
2012/07/04 15:49:36.997,-27.262021977276,,
2012/07/04 15:55:52.805,,-21.64288421167,
2012/07/04 16:49:37.686,-27.261935764968,,
2012/07/04 16:56:03.665,,-21.651165107704,
2012/07/04 17:49:46.358,-27.25785156922,,
2012/07/04 17:56:10.259,,-21.66287014703,
2012/07/04 18:49:46.937,-27.306109531312,,
2012/07/04 18:56:14.995,,-21.66294979607,
2012/07/04 19:49:58.891,-27.307072300917,,
2012/07/04 19:56:20.823,,-21.663597039282,
2012/07/04 20:50:04.282,-27.319410994687,,
2012/07/04 20:56:21.074,,-21.655395647709,
2012/07/04 21:50:04.752,-27.298750116654,,
2012/07/04 21:56:29.637,,-21.663014942945,
2012/07/04 22:50:13.862,-27.323639236452,,
2012/07/04 22:56:38.529,,-21.672860803632,
2012/07/04 23:50:14.659,-27.298764855919,,
2012/07/04 23:56:40.639,,-21.683626186931,
2012/07/05 00:50:14.877,-27.30703403035,,
2012/07/05 00:56:44.904,,-21.679237406298,
2012/07/05 01:50:58.331,-27.286276991119,,
2012/07/05 01:56:47.670,,-21.687454715177,
2012/07/05 02:51:03.175,-27.290678311469,,
2012/07/05 02:56:54.483,,-21.671309839003,
2012/07/05 03:51:07.145,-27.265740033075,,
2012/07/05 03:56:57.468,,-21.683662491443,
2012/07/05 04:51:08.817,-27.309343127186,,
2012/07/05 04:56:58.157,,-21.673367273039,
2012/07/05 05:51:27.115,-27.315815693132,,
2012/07/05 05:56:58.298,,-21.667885781262,
2012/07/05 06:22:20.669,-27.212247320461,,
2012/07/05 06:57:07.408,,-21.683697854627,
2012/07/05 07:10:11.398,-27.319389825851,,
2012/07/05 07:57:07.440,,-21.683654423655,
2012/07/05 08:07:30.760,-27.212377101192,,
2012/07/05 08:46:22.168,-27.319454786512,,
2012/07/05 08:57:34.269,,-21.674394570659,
2012/07/05 09:46:30.463,-27.319540308651,,
2012/07/05 09:57:42.454,,-21.66775548343,
2012/07/05 10:36:45.893,-27.212377101189,,
2012/07/05 10:50:51.788,-27.314955778383,,
2012/07/05 10:57:44.236,,-21.671644920771,
2012/07/05 11:50:52.148,-27.249537440487,,
2012/07/05 11:57:51.705,,-21.67542470577,
2012/07/05 12:50:53.055,-27.311175361707,,
2012/07/05 12:57:57.862,,-21.671396701278,
2012/07/05 13:50:54.837,-27.265654578309,,
2012/07/05 13:58:02.488,,-21.667755483431,
2012/07/05 14:51:00.119,-27.29050527766,,
2012/07/05 14:58:02.739,,-21.66775548343,
2012/07/05 15:51:06.714,-27.23666184631,,
2012/07/05 15:58:11.958,,-21.667791708076,
2012/07/05 16:51:11.340,-27.286765425041,,
2012/07/05 16:58:21.068,,-21.663769383796,
2012/07/05 17:51:12.137,-27.232978553972,,
2012/07/05 17:58:25.147,,-21.671266407864,
2012/07/05 18:51:22.855,-27.323603341519,,
2012/07/05 18:58:31.162,,-21.66294979607,
2012/07/05 19:51:28.575,-27.229688813112,,
2012/07/05 19:58:36.554,,-21.671223438758,
2012/07/05 20:51:29.700,-27.305239825271,,
2012/07/05 20:59:16.179,,-21.656581366233,
2012/07/05 21:51:39.686,-27.249130594796,,
2012/07/05 21:59:25.289,,-21.663553606615,
2012/07/05 22:51:48.030,-27.288023229044,,
2012/07/05 22:59:25.540,,-21.667776737686,
2012/07/05 23:51:48.281,-27.250460380738,,
2012/07/05 23:59:25.572,,-21.671284427167,
2012/07/06 00:51:48.969,-27.26561630022,,
2012/07/06 00:59:35.338,,-21.66775548343,
2012/07/06 01:52:15.907,-27.237622592575,,
2012/07/06 01:59:55.167,,-21.663683442565,
2012/07/06 02:52:22.064,-27.270233918803,,
2012/07/06 03:00:00.449,,-21.663640471949,
2012/07/06 03:26:29.647,-27.378288877966,,
2012/07/06 03:39:31.880,-27.278209728526,,
2012/07/06 04:00:20.460,,-21.675416019553,
2012/07/06 04:39:35.164,-27.245346754653,,
2012/07/06 05:00:30.226,,-21.667788057889,
2012/07/06 05:37:17.604,-27.351710169475,,
2012/07/06 05:58:18.244,-27.245418547489,,
2012/07/06 06:00:31.789,,-21.67130937697,
2012/07/06 06:45:04.333,-27.351753425663,,
2012/07/06 07:00:39.149,,-21.67139531518,
2012/07/06 07:45:08.959,-27.28636350814,,
2012/07/06 08:00:40.384,,-21.67542470577,
2012/07/06 08:45:14.131,-27.232956943203,,
2012/07/06 09:00:45.666,,-21.67542470577,
2012/07/06 09:29:38.910,-27.339299913687,,
2012/07/06 09:55:54.546,-27.237056051618,,
2012/07/06 10:00:48.542,,-21.671309839003,
2012/07/06 10:56:39.202,-27.296480018108,,
2012/07/06 11:00:53.715,,-21.675403027563,
2012/07/06 11:56:39.891,-27.27380839064,,
2012/07/06 12:00:57.466,,-21.671266407864,
2012/07/06 12:56:42.623,-27.245382651071,,
2012/07/06 13:00:58.119,,-21.658834913487,
2012/07/06 13:56:47.356,-27.265740175501,,
2012/07/06 14:00:58.806,,-21.671187609176,
2012/07/06 14:57:07.841,-27.273899890102,,
2012/07/06 15:01:12.181,,-21.667755483431,
2012/07/06 15:57:07.982,-27.232480463061,,
2012/07/06 16:01:16.479,,-21.671309839003,
2012/07/06 16:47:14.334,-27.339256043761,,
2012/07/06 17:01:35.104,,-21.667777199736,
2012/07/06 17:47:14.366,-27.273956114438,,
2012/07/06 18:01:35.355,,-21.672085678903,
2012/07/06 18:47:32.117,-27.318649688699,,
2012/07/06 19:01:35.387,,-21.675122611858,
2012/07/06 19:47:32.368,-27.257413766712,,
2012/07/06 20:01:38.591,,-21.663640471949,
2012/07/06 20:47:43.446,-27.253229154627,,
2012/07/06 21:01:44.639,,-21.663720123292,
2012/07/06 21:47:59.338,-27.274448490155,,
2012/07/06 22:02:39.218,,-21.655410433334,
2012/07/06 22:48:08.524,-27.274339881486,,
2012/07/06 23:02:40.341,,-21.655323567781,
2012/07/06 23:48:14.463,-27.261512775896,,
2012/07/07 00:03:00.717,,-21.663640471949,
2012/07/07 00:48:18.432,-27.238967336455,,
2012/07/07 00:56:06.114,-27.339371547446,,
2012/07/07 01:03:34.108,,-21.671179545584,
2012/07/07 01:38:51.909,-27.237227250371,,
2012/07/07 02:03:34.249,,-21.662830322491,
2012/07/07 02:39:00.800,-27.199399501856,,
2012/07/07 03:04:00.750,,-21.663597039282,
2012/07/07 03:09:18.699,-27.311208635754,,
2012/07/07 04:04:24.735,,-21.66294979607,
2012/07/07 04:09:19.278,-27.224543330329,,
2012/07/07 04:46:04.359,-27.326860770982,,
2012/07/07 05:04:30.235,,-21.655323567781,
2012/07/07 05:46:21.672,-27.30521513417,,
2012/07/07 06:04:37.267,,-21.66264790561,
2012/07/07 06:46:30.891,-27.332052444962,,
2012/07/07 07:04:38.146,,-21.658834451452,
2012/07/07 07:46:40.186,-27.289138954521,,
2012/07/07 08:04:46.703,,-21.66294979607,
2012/07/07 08:46:40.546,-27.36101737216,,
2012/07/07 09:04:47.829,,-21.666161819271,
2012/07/07 09:46:40.797,-27.294998470982,,
2012/07/07 10:04:57.048,,-21.659176572562,
2012/07/07 10:46:59.422,-27.339299913687,,
2012/07/07 11:04:57.299,,-21.663759948942,
2012/07/07 11:46:59.673,-27.323682494447,,
2012/07/07 12:05:06.190,,-21.663640471949,
2012/07/07 12:19:50.695,-27.218525111909,,
2012/07/07 12:49:05.266,-27.318707364225,,
2012/07/07 13:05:06.441,,-21.655453866111,
2012/07/07 13:49:14.376,-27.249048643047,,
2012/07/07 14:05:16.535,,-21.663640471949,
2012/07/07 14:49:19.111,-27.318620850935,,
2012/07/07 15:05:52.223,,-21.663623098882,
2012/07/07 15:49:33.580,-27.253186355861,,
2012/07/07 16:05:52.247,,-21.66372012329,
2012/07/07 16:49:51.421,-27.328241071978,,
2012/07/07 17:06:00.690,,-21.663680297628,
2012/07/07 17:50:04.906,-27.245382651071,,
2012/07/07 18:06:28.393,,-21.675410228742,
2012/07/07 18:50:08.766,-27.307072300917,,
2012/07/07 19:06:37.613,,-21.655410433334,
2012/07/07 19:50:44.892,-27.26195018482,,
2012/07/07 20:06:37.973,,-21.671186761878,
2012/07/07 20:50:47.002,-27.307033618838,,
2012/07/07 21:07:22.739,,-21.671253133537,
2012/07/07 21:50:55.346,-27.273938166687,,
2012/07/07 22:07:28.021,,-21.667798916041,
2012/07/07 22:50:59.753,-27.278079952653,,
2012/07/07 23:07:32.537,,-21.66372012329,
2012/07/07 23:51:04.816,-27.232995639508,,
2012/07/08 00:07:33.116,,-21.667770269,
2012/07/08 00:51:14.255,-27.289283397415,,
2012/07/08 01:07:43.976,,-21.671266407864,
2012/07/08 01:51:14.484,-27.240784334492,,
2012/07/08 02:07:59.846,,-21.671572052111,
2012/07/08 02:45:05.380,-27.341377649102,,
2012/07/08 03:08:00.425,,-21.666748447362,
2012/07/08 03:45:05.522,-27.319497510792,,
2012/07/08 04:08:01.004,,-21.675403221244,
2012/07/08 04:17:56.872,-27.213217078227,,
2012/07/08 05:03:24.649,-27.314306227606,,
2012/07/08 05:08:09.567,,-21.671288123434,
2012/07/08 05:57:51.748,-27.212319114057,,
2012/07/08 06:08:19.115,,-21.674395989567,
2012/07/08 06:40:30.106,-27.319497510792,,
2012/07/08 07:09:16.021,,-21.67542470577,
2012/07/08 07:40:36.591,-27.360871339934,,
2012/07/08 08:01:26.622,-27.257808309606,,
2012/07/08 08:09:31.584,,-21.680940140684,
2012/07/08 09:01:31.794,-27.240803681612,,
2012/07/08 09:09:40.366,,-21.679197585429,
2012/07/08 10:01:37.623,-27.24908733577,,
2012/07/08 10:09:41.383,,-21.673349253748,
2012/07/08 10:45:40.913,-27.355894972831,,
2012/07/08 11:09:52.847,,-21.671266407864,
2012/07/08 11:45:43.241,-27.306119505995,,
2012/07/08 12:10:07.973,,-21.666155958313,
2012/07/08 12:45:52.351,-27.332317966085,,
2012/07/08 13:10:08.661,,-21.671226584878,
2012/07/08 13:45:58.399,-27.311214043024,,
2012/07/08 14:10:17.771,,-21.672106754097,
2012/07/08 14:46:01.603,-27.336093219082,,
2012/07/08 15:11:01.552,,-21.67542470577,
2012/07/08 15:46:02.401,-27.298750116655,,
2012/07/08 16:11:03.006,,-21.679888779651,
2012/07/08 16:46:11.948,-27.307640227135,,
2012/07/08 17:11:12.226,,-21.683654423655,
2012/07/08 17:46:20.839,-27.303283037882,,
2012/07/08 18:11:32.929,,-21.6837412856,
2012/07/08 18:46:25.575,-27.336064380533,,
2012/07/08 19:11:39.633,,-21.683654423653,
2012/07/08 19:46:29.960,-27.294998470981,,
2012/07/08 20:11:56.816,,-21.683784716571,
